episode_id,query0,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74
449,4,4,1,1,0,1,3,3,1,1,0,1,2,1,1,4,4,1,3,3,4,3,1,4,3,3,0,1,4,4,1,0,3,4,3,1,2,1,3,1,4,0,3,0,2,3,2,3,4,2,1,4,4,2,3,3,4,2,1,3,0,2,2,0,4,4,2,3,1,1,3,1,0,0,0
450,3,2,2,3,3,0,0,2,3,2,4,4,3,1,3,2,2,4,2,1,3,3,2,4,2,1,3,3,2,3,1,2,2,3,1,3,3,4,4,2,2,2,4,2,2,4,2,4,3,3,3,2,3,4,3,2,4,3,2,2,3,4,0,3,2,3,3,2,2,2,0,3,4,2,0
451,4,3,1,1,4,1,1,1,3,1,4,1,2,4,3,1,4,0,0,3,4,4,3,1,1,4,0,1,1,2,4,4,2,3,0,1,3,1,0,4,1,2,3,0,3,1,1,1,1,2,4,4,3,1,0,3,3,4,4,1,3,0,1,2,1,1,1,4,3,1,1,1,4,0,0
452,2,2,2,2,4,4,3,3,1,0,3,1,3,0,4,2,2,0,3,3,1,3,2,3,4,1,2,2,3,3,1,3,4,1,3,3,4,4,2,3,0,3,3,2,3,4,2,0,0,3,3,0,1,4,0,4,0,2,3,4,1,1,4,4,2,3,3,0,0,3,0,4,0,2,2
453,0,1,0,3,2,0,0,1,0,2,1,1,3,4,1,0,1,2,4,3,1,4,3,0,0,3,3,1,3,3,1,3,3,0,1,0,3,4,2,4,2,1,4,1,1,0,3,0,3,2,1,3,3,0,1,0,1,3,3,4,2,3,3,0,1,1,4,3,0,3,4,1,1,4,4
454,2,1,2,0,2,3,3,4,0,1,2,2,1,4,4,0,4,3,3,1,0,3,3,3,4,3,2,3,3,4,3,3,1,1,2,3,3,4,2,0,3,0,3,0,1,4,4,2,1,1,1,3,1,4,4,1,2,2,0,3,4,3,2,3,4,3,3,1,2,3,4,3,1,1,3
455,0,3,3,3,1,0,2,1,2,1,2,3,2,4,0,2,2,2,2,3,2,0,3,3,4,2,1,3,3,3,0,3,3,1,2,2,3,2,3,2,3,3,3,0,0,1,2,0,3,2,2,2,0,3,0,3,3,4,1,2,3,3,3,1,3,2,2,3,3,2,1,2,2,2,2
456,3,4,4,3,4,2,3,1,3,2,1,4,2,2,2,2,2,1,1,2,1,3,2,3,0,4,1,0,2,4,4,2,2,2,4,1,4,1,3,4,1,1,4,1,4,4,2,3,2,3,3,1,3,2,1,2,4,2,2,2,2,0,4,4,2,2,2,2,1,4,2,2,3,4,2
457,1,0,0,1,1,3,2,4,0,1,0,3,3,3,2,2,4,2,2,2,2,2,4,1,1,4,1,1,0,1,2,2,1,4,1,2,3,1,1,1,1,4,0,1,2,1,3,3,4,2,1,3,2,4,1,2,1,1,0,3,4,1,1,3,1,1,1,4,2,3,2,3,3,1,1
458,0,1,1,2,0,0,1,0,1,1,0,0,0,1,3,0,4,0,0,3,1,2,0,0,0,1,2,0,1,0,4,0,4,0,4,2,3,4,0,0,4,3,3,1,3,0,1,2,2,4,0,2,3,0,0,0,4,1,2,3,2,4,4,0,1,3,0,4,3,0,0,4,0,0,2
459,2,2,4,3,0,2,2,4,0,3,3,0,4,4,0,1,1,0,2,3,2,2,3,4,3,0,0,4,2,0,3,1,0,4,4,4,2,0,0,3,0,3,1,3,4,2,3,0,2,1,1,2,4,4,4,3,0,4,4,2,4,0,1,2,0,2,1,4,4,1,3,2,1,2,3
460,4,4,2,4,2,1,4,2,0,1,2,3,0,1,3,2,2,1,2,2,3,2,2,1,3,0,1,1,0,4,3,1,4,2,3,2,1,1,4,3,3,0,1,2,4,1,4,2,1,1,2,2,4,2,2,1,3,2,2,2,2,3,4,2,3,2,1,2,2,2,1,1,2,0,2
461,3,4,3,0,3,3,2,0,4,1,0,0,3,1,3,2,4,1,2,0,1,1,0,1,1,2,1,1,2,1,1,1,4,1,2,2,3,3,0,0,0,3,2,2,2,3,0,4,2,0,0,0,3,3,2,2,4,0,3,0,2,3,4,3,1,0,2,3,2,4,1,3,3,3,3
462,0,0,1,3,3,0,4,4,1,1,2,0,1,0,0,0,0,4,1,1,4,4,0,1,2,2,0,4,4,1,0,3,0,1,0,2,2,0,1,1,4,1,1,0,0,3,4,4,3,0,0,0,2,0,4,3,0,0,3,3,4,3,0,3,2,0,0,0,0,2,0,2,1,0,2
463,2,4,2,2,1,0,3,2,1,2,2,1,4,2,1,4,2,1,4,4,2,2,1,2,2,2,3,4,1,0,3,1,2,2,2,4,2,2,1,2,1,3,2,1,1,3,1,2,3,2,4,4,4,1,1,0,2,4,2,1,1,2,2,3,1,2,4,2,4,3,2,3,1,2,1
464,4,0,2,1,1,1,0,0,1,2,2,3,1,0,0,2,3,1,3,1,2,2,2,2,3,3,4,0,4,4,3,1,0,3,1,3,2,1,0,1,1,3,2,0,4,0,1,3,0,2,0,2,0,3,1,2,1,1,1,4,1,2,1,0,4,2,0,4,4,2,4,0,1,4,2
465,4,3,1,1,2,1,0,0,4,4,1,1,1,2,2,1,1,0,0,4,4,4,1,3,3,0,2,3,0,2,0,2,4,0,3,1,4,1,0,0,3,2,4,1,1,0,4,4,3,3,1,1,3,0,0,0,3,1,0,1,1,0,4,3,3,2,0,0,3,4,4,3,0,1,4
466,1,3,2,0,0,4,4,3,4,4,2,1,1,0,3,0,3,0,0,0,2,2,0,0,0,3,2,0,1,4,4,1,3,2,4,3,3,0,0,2,1,1,1,0,3,4,2,4,2,2,0,1,1,1,3,2,0,2,1,1,4,1,4,4,0,0,2,3,0,4,1,0,0,1,0
467,2,2,2,0,1,2,2,3,1,1,2,3,2,2,4,0,1,2,3,0,2,1,2,2,0,4,1,0,0,4,2,4,2,0,2,2,2,4,2,0,0,2,2,2,2,2,2,1,4,2,2,2,2,2,0,4,1,0,0,1,3,2,2,0,2,3,1,1,3,1,0,3,2,0,1
468,2,2,1,0,2,1,0,4,0,1,2,1,0,1,4,1,3,0,2,0,1,3,3,1,1,0,1,3,2,2,2,3,1,2,1,2,3,3,3,1,1,2,3,2,3,1,1,0,3,3,0,3,4,2,3,2,1,3,0,2,0,3,2,2,2,1,2,3,2,4,4,0,1,4,0
469,4,2,0,4,2,2,3,4,2,2,2,3,4,2,3,4,3,2,2,2,2,2,3,2,1,3,2,3,1,2,2,4,3,2,2,3,2,2,3,3,4,2,0,0,4,4,3,2,2,2,3,4,2,2,2,3,2,3,3,3,2,3,4,2,3,3,4,3,3,2,0,3,3,0,1
470,0,4,4,4,1,4,1,4,4,3,4,1,1,3,4,4,4,0,3,1,1,1,4,3,3,3,2,2,2,1,3,4,1,1,3,3,1,1,3,0,1,4,3,4,3,4,2,1,4,4,3,1,1,0,0,2,1,3,0,0,1,2,1,1,2,3,2,2,1,2,1,1,1,1,2
471,3,0,4,2,2,2,3,1,4,3,3,2,2,1,4,3,2,1,3,3,1,0,0,0,1,1,0,1,3,2,1,0,4,0,3,4,0,3,2,1,4,3,3,1,2,0,4,4,0,3,2,0,2,1,2,1,1,2,2,1,4,2,2,2,3,1,3,4,3,1,1,3,0,1,1
472,4,4,4,3,2,0,3,0,2,0,4,2,0,3,3,0,4,0,0,2,0,3,3,4,4,0,0,2,1,4,3,2,2,4,2,1,0,1,2,4,2,3,2,3,4,2,3,2,0,0,4,2,2,3,4,3,2,0,0,4,4,0,0,2,2,2,2,2,4,0,3,1,4,0,4
473,2,1,1,1,0,3,4,2,1,1,0,0,0,1,3,0,1,3,4,0,0,1,3,3,2,4,3,1,0,0,3,1,0,1,0,2,0,1,4,0,0,2,1,1,0,1,0,1,4,0,1,3,1,0,4,1,1,0,1,3,1,0,2,1,0,0,0,1,2,3,0,1,3,4,4
474,0,4,3,2,2,0,3,2,0,1,3,1,1,1,2,1,2,3,0,4,3,1,1,1,1,3,2,2,4,4,1,4,4,0,3,0,4,2,2,2,3,2,3,3,1,2,3,3,1,4,1,4,0,4,2,0,2,4,4,2,1,0,3,0,2,1,1,2,2,3,3,1,4,4,1
475,1,2,0,1,2,2,2,1,2,1,1,0,0,2,2,1,1,3,2,0,0,4,2,0,1,0,4,1,1,0,1,1,4,2,0,3,2,0,2,1,0,2,3,2,1,0,2,0,0,1,0,1,0,1,2,0,1,1,1,3,0,1,2,0,0,2,1,2,3,1,2,2,0,0,3
476,0,0,1,1,0,2,3,4,1,3,2,3,1,2,1,1,1,3,2,0,4,3,2,2,0,1,2,3,3,2,0,1,2,2,0,0,3,1,2,2,4,2,4,2,0,3,2,1,0,3,0,2,2,0,0,2,1,4,3,4,3,2,3,3,2,2,2,2,3,2,3,1,0,3,1
477,0,0,0,2,1,3,4,0,4,0,0,0,2,0,2,0,0,4,3,3,3,2,0,3,3,3,0,2,3,0,4,3,0,1,2,4,2,4,3,3,0,3,4,0,1,0,0,0,2,2,3,1,0,1,2,3,0,2,0,4,0,1,0,4,3,0,4,2,1,2,1,3,3,2,0
478,4,4,0,0,2,2,4,4,4,0,3,4,1,3,1,0,1,0,0,3,2,0,0,0,1,3,4,2,0,3,4,4,3,3,1,4,4,4,2,0,4,4,0,4,1,4,0,0,1,2,0,2,2,2,0,4,4,3,0,3,2,0,3,3,2,0,0,2,3,3,4,1,0,4,2
479,0,2,4,4,1,4,4,2,4,1,1,4,2,0,2,0,3,1,2,2,2,2,1,1,1,2,4,1,2,4,3,2,0,1,2,3,3,0,1,3,1,0,0,4,0,0,2,1,0,0,4,0,1,2,4,2,2,1,2,3,0,4,3,4,0,1,1,0,1,3,4,2,0,2,0
480,0,1,2,1,0,4,3,4,3,1,3,4,3,3,1,1,1,4,4,2,3,4,1,4,3,3,4,1,3,4,3,1,1,4,3,1,2,3,0,3,4,2,1,4,2,4,1,3,3,3,2,4,2,3,1,1,4,1,1,3,4,4,0,4,3,2,1,4,2,2,3,4,1,1,4
481,3,3,3,4,4,1,1,2,4,1,4,4,4,1,0,4,2,3,3,0,2,1,1,1,3,1,3,2,3,4,4,0,0,2,1,3,1,3,3,4,0,2,3,4,0,3,2,4,2,3,2,4,0,2,3,2,1,1,4,4,2,4,3,3,4,0,3,3,1,3,2,1,4,2,0
482,4,0,0,1,1,1,1,4,4,3,4,3,1,4,0,0,1,0,4,0,4,4,4,4,4,1,3,3,4,1,1,1,4,4,0,0,1,2,1,0,3,2,4,0,3,2,0,3,0,3,0,1,4,2,0,0,2,0,0,2,4,4,0,1,4,4,0,2,0,0,4,0,2,0,4
483,2,4,2,1,2,2,2,4,1,2,3,0,2,2,2,0,3,3,2,2,2,0,3,1,4,3,3,3,4,4,3,0,3,1,2,3,4,2,4,0,1,1,1,1,2,1,0,0,2,1,0,3,4,4,1,2,1,3,1,3,2,3,1,4,2,1,2,3,2,1,2,3,3,4,1
484,0,3,4,4,2,3,1,4,1,2,1,0,4,3,0,2,0,4,3,1,4,4,0,3,4,1,0,2,3,0,0,3,0,2,4,0,4,1,4,3,3,4,1,1,1,0,3,3,1,3,1,1,3,3,3,4,3,1,4,4,2,0,0,0,2,3,2,3,2,1,1,0,4,2,2
485,4,3,3,4,1,2,2,1,1,3,1,2,1,2,0,1,2,1,0,4,1,0,3,3,2,3,1,4,0,4,3,2,0,2,1,1,4,1,1,2,3,4,4,0,3,0,1,0,4,1,2,4,2,1,2,1,0,2,3,2,2,1,1,0,2,2,1,1,3,2,0,0,0,2,4
486,3,2,2,2,4,1,0,1,1,2,2,3,0,2,1,1,1,1,4,3,0,0,1,2,4,1,1,1,4,2,2,1,0,0,4,0,1,4,2,0,0,0,2,1,1,1,4,1,4,0,0,4,0,4,0,2,1,2,4,1,4,1,3,1,1,4,1,3,2,0,2,4,0,2,4
487,1,0,0,1,1,1,1,3,2,0,0,4,3,4,0,4,4,0,0,1,1,3,4,2,1,0,3,2,4,3,1,0,3,4,0,4,2,3,1,1,4,0,1,1,1,4,1,2,1,4,1,2,3,4,0,1,4,4,4,1,4,1,0,0,3,3,1,4,0,3,1,3,0,2,1
488,0,2,4,4,4,4,1,2,2,2,4,1,2,4,4,4,3,3,3,1,3,1,0,4,0,4,3,4,4,2,2,0,2,4,3,3,2,0,4,4,2,0,3,1,0,3,3,4,2,3,3,4,0,2,4,0,4,4,0,3,4,1,4,4,0,1,2,3,1,3,3,2,1,3,2
489,2,4,0,0,0,2,3,2,2,4,0,2,0,0,0,3,0,4,2,2,2,2,3,2,3,4,1,2,0,4,2,3,2,2,2,0,2,2,4,2,3,3,4,1,0,2,0,2,4,3,4,0,0,4,2,0,0,0,2,0,2,3,2,3,2,2,2,2,2,3,2,2,2,0,1
490,1,2,0,2,2,3,0,4,3,2,4,1,0,2,0,4,2,0,2,3,1,3,2,0,2,2,3,0,3,0,0,0,0,4,2,3,0,4,0,4,0,1,0,4,1,4,2,0,2,2,3,4,4,0,2,0,3,0,0,3,2,4,0,3,2,0,0,0,3,2,0,2,0,0,0
491,2,2,4,2,3,4,3,4,1,4,2,0,2,4,0,2,3,2,4,0,0,2,3,1,0,4,0,1,4,1,4,2,2,4,0,4,4,4,3,1,4,2,2,2,0,4,4,4,4,2,4,0,2,0,3,4,4,4,0,2,4,2,4,2,2,2,3,4,0,3,2,2,4,4,2
492,1,4,3,3,3,3,3,0,2,3,3,1,3,3,2,3,2,2,4,1,4,1,2,2,4,3,3,1,3,3,0,1,3,2,1,1,2,1,1,3,4,4,0,4,3,1,1,2,1,1,3,4,3,1,1,0,3,2,1,4,1,4,4,3,3,1,4,4,3,4,3,2,4,4,3
493,4,1,1,2,0,3,3,3,0,2,4,4,1,4,4,1,0,2,4,3,3,3,4,1,3,1,2,4,1,0,0,2,2,4,0,3,4,3,4,2,0,1,3,4,1,3,3,3,0,4,4,4,4,1,3,1,3,3,4,1,2,1,1,1,3,3,1,0,3,1,4,0,4,2,4
494,4,0,1,2,3,2,1,3,3,1,4,3,0,1,2,0,0,4,0,3,0,1,4,4,0,1,2,4,1,1,0,1,3,2,0,3,3,1,3,0,0,1,3,0,2,0,0,2,4,4,3,4,0,1,4,0,0,0,0,0,2,1,1,0,0,1,1,1,4,3,4,2,1,1,1
495,2,3,0,2,2,0,1,3,0,1,0,1,2,4,3,3,0,2,0,4,3,2,1,0,2,3,1,0,0,3,2,3,1,3,3,0,3,0,0,2,1,0,2,3,2,0,2,1,2,1,1,2,0,0,2,0,0,3,0,3,2,3,3,1,1,0,3,2,3,4,3,0,2,0,3
496,1,1,3,1,3,0,1,3,2,4,2,0,3,0,3,3,4,3,0,2,2,2,1,2,0,2,3,1,2,3,0,4,2,2,1,1,2,3,4,0,3,1,3,0,2,2,3,0,3,4,3,2,2,4,2,2,0,2,2,1,3,0,2,2,0,0,3,2,4,4,2,3,3,1,3
497,0,4,3,0,2,0,0,2,1,0,3,3,1,1,3,0,0,2,4,0,3,2,2,2,0,2,4,4,1,3,2,2,0,3,0,3,0,0,0,0,2,0,3,0,1,0,3,2,4,0,0,0,0,3,2,3,2,3,2,2,2,2,2,2,4,1,4,2,4,4,0,2,4,0,3
498,4,2,1,2,4,4,4,3,0,2,4,1,4,4,0,2,4,4,0,4,2,4,2,2,4,4,2,2,4,4,4,3,3,4,2,0,4,2,3,3,4,3,2,3,2,0,4,2,4,2,1,3,3,4,3,4,4,1,2,3,4,2,4,3,2,2,2,0,1,3,2,0,1,2,4
499,3,2,0,0,4,0,1,2,0,2,4,4,4,3,4,4,0,3,2,0,3,2,0,3,4,2,2,4,0,4,2,0,3,3,3,4,4,3,4,2,3,0,3,3,4,4,2,0,3,1,0,2,0,2,2,0,0,3,3,2,4,3,0,0,1,0,2,0,2,4,4,4,4,2,0
500,3,2,1,1,1,1,0,0,2,3,2,1,3,3,3,2,0,3,1,1,3,3,3,2,1,0,3,2,4,0,0,1,2,2,2,2,0,2,1,0,4,4,1,1,2,2,2,1,0,2,1,3,0,2,1,1,2,0,0,4,1,1,2,1,2,2,3,1,2,2,3,3,2,0,3
501,1,4,0,1,1,3,3,3,3,0,3,0,0,2,3,3,1,3,3,2,0,0,3,3,1,3,0,1,2,0,0,3,3,2,2,4,3,3,0,3,0,2,4,3,4,1,3,3,2,3,3,1,2,1,3,4,0,1,1,1,4,3,1,2,4,1,0,1,1,1,1,1,3,2,1
502,2,0,4,1,2,2,2,0,3,0,4,3,3,4,0,3,4,4,2,2,1,2,4,3,4,0,0,0,1,4,2,4,3,4,4,3,4,4,0,1,0,0,3,3,0,2,4,0,3,0,4,2,2,3,4,0,4,0,3,4,4,4,1,0,0,1,4,4,3,4,2,1,0,2,4
503,3,1,4,1,2,0,2,3,0,2,1,2,2,2,4,1,2,4,0,2,3,1,0,4,0,1,2,2,0,2,2,0,1,1,0,3,3,0,0,0,1,1,2,0,3,1,4,4,2,2,1,0,0,2,2,2,1,2,4,0,1,2,2,1,2,4,4,2,1,3,2,0,2,1,1
504,4,2,1,1,1,0,2,4,1,4,1,1,3,3,2,4,3,3,3,4,4,4,3,1,3,1,3,1,4,1,2,1,3,1,3,3,2,3,4,4,1,3,2,1,3,1,3,2,1,4,4,4,4,2,4,4,2,3,4,4,3,2,1,3,4,1,2,4,2,4,1,2,1,3,4
505,0,3,3,3,0,3,0,3,0,0,4,2,1,1,3,1,3,4,1,1,4,3,0,0,3,3,0,2,1,0,3,1,0,3,3,3,2,2,4,0,1,1,0,4,0,0,4,3,0,3,3,4,3,0,3,3,2,4,3,4,3,0,1,0,0,4,0,4,1,0,1,0,0,1,0
506,3,1,3,2,3,1,4,3,3,4,3,0,2,1,1,4,4,0,1,4,4,2,1,2,1,4,3,4,1,3,4,1,2,4,4,2,3,2,0,3,4,4,2,3,2,3,0,0,3,4,2,2,3,3,3,3,1,2,1,0,0,4,3,3,2,2,2,4,3,2,0,0,3,2,4
507,3,4,0,0,0,1,0,1,0,1,1,1,1,2,0,0,1,1,2,2,0,0,1,0,4,3,3,0,0,2,2,1,1,2,1,1,0,0,3,0,4,0,3,2,1,1,0,1,0,2,2,1,4,1,1,1,0,0,0,4,1,0,0,4,0,0,1,0,0,3,0,1,0,4,0
508,0,0,4,1,1,3,1,2,3,2,2,4,4,2,2,0,2,0,1,4,4,1,2,4,3,3,4,1,1,2,2,3,3,2,2,4,3,2,4,3,3,0,0,0,2,4,4,0,4,0,1,4,4,4,0,3,2,3,4,1,2,1,3,3,4,0,0,0,2,2,2,0,0,4,4
509,0,2,4,2,3,2,3,2,2,1,0,3,2,0,4,1,3,1,1,4,0,4,3,3,2,2,0,2,4,2,4,3,0,4,4,4,3,0,0,0,0,0,1,0,4,0,1,0,4,4,4,0,1,2,4,3,4,2,4,1,1,1,4,0,0,2,2,4,4,1,4,1,4,1,3
510,1,3,4,3,2,0,3,2,0,3,0,0,4,3,0,2,2,3,1,2,3,0,3,2,0,3,0,2,2,4,1,0,1,0,1,3,0,0,1,4,0,0,0,0,4,4,2,0,1,3,3,3,0,4,0,3,2,3,2,2,2,2,0,0,2,0,2,1,3,3,3,0,0,0,2
511,2,1,2,1,2,0,4,2,3,2,2,4,1,4,4,1,4,2,4,1,4,0,4,2,4,2,0,4,1,0,1,4,4,4,2,4,2,0,3,4,2,4,2,1,4,1,4,0,4,2,4,0,1,3,0,4,2,3,0,4,4,2,4,4,0,2,0,4,0,4,0,1,4,3,0
512,4,3,2,2,4,0,2,3,0,1,4,3,0,2,1,2,4,2,0,3,3,0,3,0,2,0,3,2,3,1,0,2,4,3,3,4,1,4,3,3,3,4,1,1,3,0,0,4,4,2,1,0,1,3,3,3,2,0,2,2,2,3,0,3,0,1,3,2,3,3,2,3,3,0,3
513,2,3,3,0,2,0,0,4,3,2,1,1,4,0,4,3,3,0,3,1,3,4,3,1,1,2,4,4,3,3,2,0,1,4,4,2,1,3,1,3,4,4,0,4,1,4,0,4,4,1,1,2,0,2,3,4,0,1,0,2,4,3,2,1,0,0,1,3,0,2,2,1,3,0,2
514,3,2,2,2,2,3,0,3,4,3,2,0,4,4,3,2,1,0,2,2,3,1,3,4,1,2,2,4,2,0,3,2,3,4,3,3,4,3,2,3,1,4,2,0,0,0,3,0,3,3,4,3,3,3,3,2,3,3,1,1,1,1,3,2,3,3,2,3,1,2,2,2,1,1,2
515,0,2,0,1,0,2,3,3,0,2,0,0,1,3,3,1,1,1,2,3,3,1,1,0,1,3,1,1,1,1,1,2,3,1,3,3,4,0,3,1,1,2,1,3,3,1,0,3,3,0,0,0,3,4,3,3,3,0,1,4,3,1,0,3,3,0,3,3,1,1,3,0,0,3,0
516,1,0,4,3,0,1,3,4,4,0,1,2,1,4,1,2,1,2,4,4,2,1,4,0,1,1,0,1,4,0,1,0,1,4,4,0,0,4,2,4,3,0,2,0,3,4,0,4,1,4,2,0,0,2,0,0,2,4,0,4,2,3,0,2,1,4,3,3,4,4,3,3,1,2,3
517,4,0,4,4,0,1,2,0,2,0,3,1,0,0,2,2,0,0,3,1,1,3,4,0,2,3,2,2,3,2,2,1,2,0,1,0,2,0,0,2,3,2,1,2,2,2,2,3,3,0,0,0,2,2,3,2,0,1,2,0,2,2,3,1,0,0,0,2,1,3,0,0,0,3,2
518,1,2,3,1,1,1,1,3,1,4,1,4,0,0,4,0,0,1,2,1,4,0,2,3,1,4,0,4,1,1,0,3,0,2,2,1,2,4,2,3,4,3,3,0,3,0,2,4,4,0,3,2,2,2,3,3,1,0,4,2,1,0,3,2,1,2,2,1,0,2,3,3,1,2,0
519,3,3,2,3,0,3,2,1,0,3,1,3,4,3,3,0,1,4,3,4,4,0,2,4,1,4,3,2,0,2,3,1,2,2,0,1,1,3,0,0,2,1,4,3,2,3,2,4,4,1,2,2,4,3,3,2,4,2,4,3,0,1,4,1,2,1,4,3,3,0,0,1,0,0,3
520,1,1,2,3,3,2,1,2,1,1,2,1,3,4,0,3,2,4,3,0,0,4,3,1,2,0,3,0,2,2,4,2,2,4,2,3,2,3,2,3,2,1,4,3,1,1,1,2,3,3,0,2,3,2,3,3,3,2,3,2,1,2,2,4,1,3,3,0,3,2,1,2,2,3,2
521,3,0,4,3,1,4,2,0,4,2,0,2,0,2,2,1,4,2,3,0,4,2,1,0,0,0,3,4,2,0,0,1,0,2,2,4,2,3,2,3,1,1,0,3,0,2,3,2,4,1,0,2,0,0,1,2,2,2,2,4,1,3,3,2,0,0,2,2,4,2,0,0,0,2,0
522,2,1,4,1,1,2,2,1,0,1,2,1,4,1,1,4,1,4,4,1,1,1,4,4,4,4,3,1,2,4,1,1,4,2,1,3,3,1,1,4,2,1,1,1,2,2,4,2,1,2,2,4,0,4,3,2,4,2,2,4,1,2,1,4,1,4,2,2,1,2,2,0,2,0,4
523,0,1,2,0,2,2,2,4,2,3,1,1,2,1,2,2,3,1,0,3,1,3,4,3,3,3,4,1,4,3,3,3,1,3,0,4,0,1,4,0,1,1,4,1,4,3,1,3,1,0,4,3,0,4,1,1,1,4,3,1,3,1,1,3,4,4,4,2,4,2,0,1,4,0,3
524,0,4,2,4,1,4,3,1,0,0,3,4,4,1,1,0,0,0,1,2,4,0,4,1,3,2,0,2,0,1,0,3,2,3,0,2,4,1,1,4,0,3,2,2,1,2,0,1,1,4,4,3,2,2,2,3,2,0,3,2,0,0,4,4,1,0,4,0,3,1,4,4,1,4,0
525,4,3,0,0,4,2,2,2,2,4,0,0,0,1,4,1,4,0,4,2,4,2,0,0,2,1,3,0,4,1,4,0,3,4,0,4,1,0,4,3,2,3,2,2,1,1,4,2,0,2,0,2,2,0,4,1,0,4,0,4,4,2,2,4,2,2,2,0,3,4,0,4,2,1,3
526,4,1,0,0,3,3,2,3,3,3,1,4,3,2,1,3,3,2,4,4,4,3,0,2,1,2,1,1,2,1,3,3,0,3,3,1,2,1,1,3,2,4,0,1,4,2,2,2,4,2,3,0,3,4,2,4,3,1,0,2,1,1,1,0,1,2,2,4,1,1,4,4,1,1,1
527,3,1,1,0,3,3,1,3,3,3,1,3,0,3,0,3,3,1,3,3,3,3,3,3,2,1,0,2,2,2,3,2,4,0,3,4,1,3,4,2,1,1,3,3,4,1,2,2,3,3,1,0,3,0,1,3,2,2,3,0,3,0,0,4,3,3,2,3,0,1,2,1,2,3,3
528,2,4,2,1,0,2,1,1,2,2,1,3,4,3,4,1,1,1,2,1,4,4,0,4,4,0,1,0,2,1,3,2,1,0,3,1,1,0,0,2,1,2,2,0,2,1,2,1,2,1,1,0,2,2,0,1,0,1,1,0,2,0,1,1,0,1,1,2,1,0,1,1,1,0,2
529,3,3,3,1,1,1,1,1,3,0,0,1,4,3,0,3,4,4,3,1,4,3,3,4,0,0,4,1,3,3,1,1,0,0,3,2,0,3,1,0,0,2,1,0,2,1,1,1,1,2,3,3,1,0,2,2,4,0,1,4,0,3,4,4,0,0,3,0,3,0,2,4,4,0,4
530,4,4,3,0,4,3,1,2,0,3,2,1,0,4,0,3,0,3,0,4,4,4,2,4,2,1,4,1,0,4,2,4,0,4,3,4,3,4,3,3,3,0,1,2,0,1,3,4,4,4,4,3,4,1,4,1,4,4,1,0,0,4,4,0,4,4,2,2,0,4,1,1,2,4,4
531,1,1,4,3,0,4,1,1,4,2,4,3,0,4,0,0,2,4,0,3,0,0,2,3,4,0,3,1,0,0,1,2,3,3,4,0,4,0,0,2,1,3,2,0,3,0,3,0,1,3,1,0,4,1,3,0,3,3,4,3,2,3,4,2,3,0,1,2,0,2,3,0,4,0,3
532,0,3,2,3,3,1,4,0,4,4,2,4,2,3,4,4,1,4,2,4,3,4,2,4,4,4,0,1,1,4,0,4,3,2,4,4,4,2,3,0,3,4,4,1,1,0,4,3,3,1,4,3,4,3,2,1,0,4,4,4,4,3,3,0,4,3,3,4,4,3,3,4,2,4,4
533,4,3,1,4,2,3,3,2,4,1,4,4,4,2,2,1,4,0,4,1,1,1,2,4,2,1,4,3,0,4,4,2,4,2,3,2,4,4,2,1,2,2,2,1,4,1,2,2,2,1,0,0,4,2,4,1,2,4,2,4,0,2,4,4,4,4,2,1,2,4,1,3,2,1,0
534,4,1,3,1,4,2,4,4,4,4,4,3,4,2,4,4,4,4,1,3,3,4,1,0,4,4,3,4,1,4,4,4,4,0,4,2,4,1,4,2,0,4,1,4,4,4,1,1,4,1,1,1,1,4,1,1,2,1,4,4,3,3,0,1,4,3,2,2,3,4,1,3,1,4,4
535,2,2,1,2,1,1,3,2,0,2,1,1,4,0,1,0,0,0,0,1,2,2,0,0,4,0,2,4,1,2,0,0,1,2,1,1,1,1,2,3,0,2,0,0,1,2,1,0,1,0,1,1,1,0,2,3,0,1,0,1,1,1,1,0,3,1,4,0,4,0,0,4,1,4,0
536,1,0,3,3,3,4,3,1,3,1,2,0,1,0,1,4,1,3,2,4,1,4,4,1,4,1,3,4,3,3,1,1,4,1,1,0,4,1,1,1,1,3,2,4,1,2,0,1,3,3,2,4,4,3,4,3,0,2,1,1,1,1,4,1,1,4,2,1,3,1,3,1,1,1,1
537,4,0,1,3,3,4,3,2,1,0,2,1,2,3,2,4,0,3,3,3,1,2,2,1,1,1,3,1,4,1,1,0,1,1,1,1,1,4,4,0,3,4,1,0,0,0,4,2,0,1,1,3,3,1,1,4,1,1,2,1,0,4,2,1,1,0,2,2,1,4,1,3,3,4,1
538,3,1,4,1,2,0,4,0,4,2,4,1,1,1,2,0,0,4,1,1,2,4,2,0,2,4,1,2,3,4,0,1,3,4,2,2,4,4,4,3,0,3,3,4,1,4,3,1,2,1,1,4,3,4,4,1,1,3,2,0,2,0,4,0,1,2,0,4,4,1,0,2,2,2,1
